id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
4202537,2020,131102169,12345869,118756299,26131741,33186136,40086666,19351756
4202578,2020,64583116,2755566,6182755,26097144,5242601,15186907,15300898
4202602,2020,346835706,14669591,332166115,165057878,2031914,101149142,45639955
4202701,2020,348846867,52514283,296332584,11700855,187547775,64740585,32343369
4202800,2020,1444354768,174166987,1270187781,133797628,357013233,615766486,163610434
4202859,2020,181509161,24601391,15690777,1218997,80729602,39940261,24047936
4202875,2020,95762688,4207646,91555041,46024603,3495451,25558252,16476735
4202909,2020,7001784752,1222812309,5778972442,5073041,2065215702,3012308244,696375455
4203006,2020,3967127558,561048849,3406078709,180303873,1660479248,1211660823,353634765
4203105,2020,285305956,24209871,261096085,67692635,71912388,8830951,33181552
4203154,2020,85930682,2286582,83644101,43435057,2805608,13880135,23523301
4203204,2020,1828300733,218839412,1609461321,27487343,259401397,92251194,400060641
4203253,2020,15762879,8993072,148635718,6637353,19443768,38381485,24436935
4203303,2020,562757614,65342548,497415066,48510108,241134688,142241079,6552919
4203402,2020,234898156,10205067,224693089,115585489,17826347,51939871,39341382
4203501,2020,330920572,18756833,312163739,109108072,2939515,126819959,46840559
4203600,2020,243686994,272221536,2164648404,334944423,792297815,835195605,202210561
4203709,2020,215240433,1975338,195487053,6312252,42992735,86449476,5973259
4203808,2020,1865145722,154334622,17108111,300744652,340127811,818978588,250960049
4203907,2020,961808755,104261738,857547017,70807422,301914686,368512427,116312483
4203956,2020,1271714384,29017219,1242697164,17131895,874235443,21852708,132802746
4204004,2020,455395286,53784182,401611104,45743225,137162638,161233914,57471327
4204103,2020,193794631,13793772,180000859,61419631,42325347,5324272,23013162
4204152,2020,57113051,2485301,5462775,16408953,3247218,15174513,19797066
4204178,2020,78259402,2073419,76185983,37752612,3494802,15464936,19473633
4204194,2020,98060859,220848,95852379,55718682,5019631,15481217,19632849
4204202,2020,11954531656,1500695821,10453835835,210084324,3151783594,603033005,1061637867
4204251,2020,707171723,88939188,618232535,2822752,264204112,235630644,90170258
4204301,2020,3913063924,473583707,3439480217,295376807,1001287661,1779465032,363350718
4204350,2020,314682983,39278488,275404496,54005377,49362276,143451683,2858516
4204400,2020,332005369,25176469,306828899,87717806,69326516,99426796,50357781
4204459,2020,53376192,1812491,51563701,21976701,2405906,11314495,15866599
4204509,2020,67691528,46443674,630471606,219726676,140258218,189934175,80552537
4204558,2020,670531007,649428,605588207,8326965,298945422,155139386,68233748
4204608,2020,8805203816,1202599575,760260424,36342509,1919047465,4664465821,982748446
4204707,2020,704046068,94244924,609801144,84899747,169370799,300277104,55253494
4204756,2020,58489619,2232699,5625692,26243592,2839378,13207546,13966403
4204806,2020,1604543362,159012285,1445531077,84977471,511115449,667365959,182072198
4204905,2020,266237227,14936934,251300292,98114068,17336782,94846571,41002871
4205001,2020,495284926,84726342,410558584,8241796,21839646,228932251,77368727
4205100,2020,135649157,8822559,126826598,25990175,44914229,32453619,23468576
4205159,2020,131348586,20666248,110682338,8916528,51010793,28727501,22027516
4205175,2020,54417096,1649639,52767457,18730702,1517661,12032124,2048697
4205191,2020,120356499,9981433,110375066,35211928,33024464,27327896,14810778
4205209,2020,151868395,9372636,142495758,51009637,15154646,5112907,25202405
4205308,2020,578782496,63607942,515174554,146208373,144990802,164145964,59829415
4205357,2020,54829985,3167736,51662249,18856912,6468247,12386532,13950557
4205407,2020,2131244673,3386260509,17926186221,62652323,1639003312,1351825087,2706279715
4205431,2020,60840359,27742,58066159,20270322,3572678,17834182,16388976
4205456,2020,978821036,109685172,869135864,88069768,286158303,364985219,129922574
4205506,2020,1151367378,99058132,1052309246,215760383,210781573,438749307,187017983
4205555,2020,71706434,2735109,68971325,31224299,4138298,17948218,1566051
4205605,2020,95530135,5131044,90399091,32210143,9777091,29519345,18892511
4205704,2020,684966355,65032874,619933482,18557456,72760595,401455795,127159635
4205803,2020,1388844598,224247923,1164596675,22986132,651817584,383844217,105948743
4205902,2020,3351067901,50454249,2846525411,23902461,1062388373,1422920755,337313822
4206009,2020,379763236,2584883,353914406,49874905,37426246,169298168,97315087
4206108,2020,263484094,19712294,2437718,90142338,50972859,66671371,35985232
4206207,2020,289248625,22051279,267197346,18349997,61614416,131316767,55916166
4206306,2020,1016739717,223717008,793022709,6268082,325461184,342315401,118978041
4206405,2020,39777549,29917927,367857563,127455135,53320394,135084897,51997136
4206504,2020,2013747135,297305824,1716441311,72446918,605783637,804285897,233924858
4206603,2020,180213674,19234787,160978887,30883995,41515512,59262617,29316763
4206652,2020,293514183,31339906,262174277,68167442,100346616,62159936,31500283
4206702,2020,54059353,47330527,493263003,40462168,116947429,224383657,111469749
4206751,2020,62631617,4141846,58489771,27785618,6629281,93037,14771172
4206801,2020,126445621,7591422,118854199,50307968,11175573,36817938,2055272
4206900,2020,486337831,48718866,437618966,25152084,108786069,206871926,96808887
4207007,2020,2775480921,362191035,2413289886,83527007,800802021,1244182321,284778537
4207106,2020,739697352,162383981,577313371,33769644,152127898,313485244,77930585
4207205,2020,237231156,5829068,231402088,91541183,25173888,67430551,47256467
4207304,2020,2148019898,328911185,1819108712,52415354,267671295,1261817821,237204243
4207403,2020,21272414,10321669,202402471,88452291,12028776,70339391,31582014
4207502,2020,3128703955,463670524,2665033431,24396561,1039756672,1263584845,337295353
4207577,2020,185750848,15545585,170205263,64245793,51971731,34060252,19927487
4207601,2020,97828618,3830029,93998589,33131714,6449015,27767358,26650502
4207650,2020,326493458,21331129,305162328,115966541,28494585,115188515,45512688
4207684,2020,277344207,19565639,257778568,76352535,80210657,61256913,39958462
4207700,2020,398967513,3896577,360001743,7987771,132254904,106027144,41841985
4207759,2020,111996502,5066264,106930239,48831751,626065,28899809,22938028
4207809,2020,269570017,17529484,252040533,69299319,24487744,106431772,51821698
4207858,2020,46534163,3269741,43264422,12100332,3011686,13698722,14453683
4207908,2020,389770179,20739903,369030277,1629714,19101822,1292013,57755754
4208005,2020,374364193,4026779,334096403,5693904,118939781,116033083,42184499
4208104,2020,855757913,6210442,793653494,261196881,183787821,239685776,108983015
4208203,2020,33084145279,14002186785,19081958494,81454024,2957382099,14516900734,1526221637
4208302,2020,2406021005,235565989,2170455016,7824012,561275921,1211488937,389866147
4208401,2020,94578207,98451951,847330118,168064942,287090395,300568803,91605979
4208450,2020,1139768489,321838496,817929993,16210977,59913397,601808269,13999735
4208500,2020,1109875665,87548914,1022326751,258870176,202061438,436031959,125363178
4208609,2020,161515801,12052556,149463245,6133214,20264229,43013769,24853108
4208708,2020,454946002,4173156,413214442,108748876,111288532,140450145,52726889
4208807,2020,813588481,46314049,767274432,120022347,118618651,4293978,99235635
4208906,2020,9984243215,1610802113,8373441101,91990869,3650557183,3714159415,916733634
4208955,2020,59402083,2929994,56472089,22405817,7507459,13176081,13382732
4209003,2020,1953778604,229532422,1724246182,72420143,44339252,1035459996,172973523
4209102,2020,363919117,8200961339,28190950361,113980845,9655156524,15388105873,303370712
4209151,2020,117420787,5219229,112201559,33089174,20195967,30040589,28875829
4209177,2020,69669229,3713392,65955837,26983028,7759797,15465696,15747317
4209201,2020,138060572,14049115,124011457,40074981,13068933,54752698,16114846
4209300,2020,5880007054,687091763,5192915292,138050827,1201276751,3049380988,804206726
4209409,2020,962895305,55229742,907665563,105125716,9151448,502207516,208817851
4209458,2020,60932262,2159236,58773026,29405946,4798878,11634117,12934085
4209508,2020,337187316,47765855,28942146,2044243,98228424,134467507,36283098
4209607,2020,412317719,24973878,387343841,41662854,123469588,14300814,79203259
4209706,2020,365967074,15059033,350908041,166024982,40704569,88135844,56042646
4209805,2020,119876058,3484035,116392023,54519068,10196755,31135775,20540426
4209854,2020,139204062,4944394,134259668,66732988,10373575,31836569,25316536
4209904,2020,395109219,52573181,342536038,30900203,93908627,159684993,58042215
4210001,2020,593036612,71242871,521793741,126111549,158701625,170561777,6641879
4210035,2020,238302227,24421372,213880854,30263809,8228218,68416569,32918297
4210050,2020,54907719,1475217,53432502,27260609,4204378,8049019,13918497
4210100,2020,2106805535,196794148,1910011387,273872228,432139413,932271552,271728195
4210209,2020,53894514,2417677,51476837,10865296,6067748,13895175,20648618
4210308,2020,241224693,1397543,227249263,93393146,25784762,67365793,40705562
4210407,2020,221955318,20840437,201114881,17493104,38644373,107408822,37568581
4210506,2020,161280102,254151123,1358649897,5729819,599901155,570543718,130906834
4210555,2020,76098482,2345759,73752722,42272815,2445753,1322212,15812034
4210605,2020,65000772,67334882,582672837,110880791,175168968,211911894,84711184
4210704,2020,51602983,1473258,50129725,19971516,2351294,10880996,16925919
4210803,2020,272827145,20543849,252283296,73721235,40833597,100627794,3710067
4210852,2020,74834092,3844846,70989246,26776646,13540934,14490318,16181347
4210902,2020,133991245,8319878,125671367,3759309,21092994,43826988,23158296
4211009,2020,873778726,107066135,766712591,66351654,433215768,209373601,57771568
4211058,2020,194816802,9498606,185318197,43335385,37700051,53584817,50697944
4211108,2020,201302378,13285961,188016417,46875803,25377368,75298465,40464781
4211207,2020,708245295,106722522,601522772,11219878,24725127,248574144,9447748
4211256,2020,114931288,8388801,106542487,33681228,27582293,25898686,1938028
4211306,2020,4971218789,1207960171,3763258618,112804409,852279217,2337891132,460283859
4211405,2020,215969136,16353427,199615709,4739313,55507382,68721355,27993842
4211454,2020,145012723,12541405,132471318,40139674,35247496,30944089,2614006
4211504,2020,626291761,58269152,568022608,17411706,313916606,165867417,70826879
4211603,2020,810190294,100915366,709274927,78243017,267814786,283549883,79667242
4211652,2020,114276256,799429,106281966,38106837,27347344,24643877,16183907
4211702,2020,97786458,107467147,870397433,122603905,257605827,371353957,118833744
4211751,2020,854179802,8705901,767120792,7891967,36846489,212999561,106736671
4211801,2020,216568992,13932377,202636616,79928993,22696887,62249173,37761562
4211850,2020,118064531,4544554,113519976,64265184,3999147,29492227,15763418
4211876,2020,47599125,2154986,45444139,18166235,2532958,11706744,13038203
4211892,2020,66513348,1562558,6495079,34366754,212736,12360853,16095823
4211900,2020,6530836217,1176448369,5354387848,59904776,966491769,3430329112,897662191
4212007,2020,250727281,18298311,23242897,78507931,9444896,105820255,38655888
4212056,2020,12789924,9351573,118547667,38196252,37510997,23115345,19725073
4212106,2020,762021122,61198617,700822504,238326813,54286674,333206968,7500205
4212205,2020,726454147,67477266,658976881,157473536,167303089,244910822,89289434
4212239,2020,135595745,10091958,125503787,45280539,25996111,32870158,21356979
4212254,2020,201419079,12260949,189158129,21687686,21658181,99721092,4609117
4212270,2020,145978936,7423352,138555584,76728311,10101921,26299328,25426025
4212304,2020,227628433,13418743,21420969,39809713,28423373,106234649,39741955
4212403,2020,215609179,20033126,195576053,5150929,55558235,65543354,22965174
4212502,2020,912952967,86970389,825982578,53322761,9664652,503949711,172063587
4212601,2020,105796185,7543389,98252797,29552973,14906812,35757348,18035663
4212650,2020,107685482,4681446,103004036,5335893,1066093,38183023,48824191
4212700,2020,188303568,11077308,17722626,73636839,14372302,58660655,30556464
4212809,2020,1222085683,320339072,901746611,34859533,179390251,544442571,143054255
4212908,2020,1346173557,171783662,1174389895,81868878,515328329,470593801,106598887
4213005,2020,229679457,46317667,18336179,35504616,71772842,5303306,23051272
4213104,2020,7449673,10012541,73495476,28084756,585927118,86439221,34503664
4213153,2020,115407036,6724327,108682709,47695017,8086169,34932326,17969197
4213203,2020,2197112286,549460443,1647651843,27909783,770369794,655431064,193941203
4213302,2020,14604757,8222649,137824921,46934272,29762221,33804039,27324389
4213351,2020,138327728,10014173,128313555,58092137,20506422,28270991,21444004
4213401,2020,249948029,13636454,236311575,62039307,25729959,928242,55718109
4213500,2020,1334186614,160884155,1173302459,25588241,115252868,902568447,129892903
4213609,2020,913881389,79530871,834350519,68127092,215857071,393637315,15672904
4213708,2020,643934959,6229328,581641679,68044052,204286263,228279363,81032001
4213807,2020,190251143,11694545,178556597,32968574,21953914,85103535,38530574
4213906,2020,70785489,7118592,63666897,29972099,2536106,16550861,14607831
4214003,2020,774706596,71124402,703582194,68580822,278732854,266005605,90262913
4214102,2020,57694161,1785966,55908196,23304876,3230905,14024774,1534764
4214151,2020,105011571,8329651,9668192,26087404,34603553,17187547,18803415
4214201,2020,406963524,36312779,370650744,83698154,105780989,13300564,48165962
4214300,2020,145894878,9187157,136707721,58956269,13003726,44790315,19957411
4214409,2020,255998722,14396657,241602065,117516112,38267022,47959063,37859869
4214508,2020,184120749,10036279,17408447,58416159,26305065,56410112,32953134
4214607,2020,236316923,13013078,223303845,8439692,31342429,6953843,38026066
4214706,2020,389943586,35820789,354122797,34437494,123452039,141115168,55118095
4214805,2020,31154783,376346837,2739131463,23112215,699138764,1652235904,364644579
4214904,2020,227717064,14639954,21307711,84173022,55446087,48000192,25457809
4215000,2020,1388842746,137526771,1251315976,73599189,424390282,534267457,219059048
4215059,2020,67620636,1874996,65745641,33059283,3327258,13067067,16292032
4215075,2020,127590654,6954278,120636376,45673776,15362407,33756179,25844014
4215109,2020,324949473,45322727,279626746,21651119,7543496,127023781,55516886
4215208,2020,10586159,3476571,102385019,46942736,3577933,26579387,25284963
4215307,2020,29085074,19933021,270917719,35373149,115051418,81071295,39421857
4215356,2020,80392742,3272959,77119783,29955,6290897,1912198,21751906
4215406,2020,239199213,26833115,212366098,28569562,78041379,78737753,27017404
4215455,2020,362559171,64011647,298547524,17019655,123646199,99853559,5802811
4215505,2020,545063355,4696665,498096705,64523859,186409621,161562021,85601203
4215554,2020,92097529,6679382,85418147,30349408,18689583,20213098,16166058
4215604,2020,64952599,3414639,6153796,24703992,6596143,13620877,16616948
4215653,2020,152706743,9403776,143302967,38155138,9839693,5288879,42419346
4215679,2020,192847466,8293029,184554437,81819673,16224398,4422568,42284687
4215687,2020,58261444,2634055,5562739,22127828,6491979,11087521,15920062
4215695,2020,38537254,1867696,36669557,1078197,3563502,10307772,12016313
4215703,2020,1032573463,5436078,978212683,31930994,475961618,351248221,119071851
4215752,2020,78393708,5239525,73154183,24505832,16472923,16658748,15516681
4215802,2020,3644559167,437061259,3207497908,58687192,137485911,1346920006,4270316
4215901,2020,81194938,585696,75337978,19841373,14247403,23779653,17469548
4216008,2020,43974366,3457817,40516549,91637294,124900433,13351613,55111633
4216057,2020,161077339,17609853,143467486,24676205,33619047,52685618,32486616
4216107,2020,338957913,22213088,316744825,90857378,5836985,122398686,45118911
4216206,2020,4758498037,858175619,3900322418,2436322,1488664822,2062914571,324379805
4216255,2020,316606881,29847109,286759772,104193342,59576034,88401608,34588788
4216305,2020,882424921,91027478,791397443,1652405,254719281,345446781,174707332
4216354,2020,241954089,2299199,218962098,49531945,88396696,58243101,22790356
4216404,2020,238741224,1054026,228200964,97105362,20415764,73703994,36975845
4216503,2020,917827983,40083926,877744057,348816625,51878795,351663352,125385284
4216602,2020,11503140422,2493301891,9009838532,8154252,1289976648,6533275204,1178432428
4216701,2020,485963832,39873842,44608999,107785097,80999402,186968506,70336985
4216800,2020,194119627,8155563,185964065,79236407,26640489,44095612,35991556
4216909,2020,1192246463,179692349,1012554114,7061556,356901486,460046669,1249904
4217006,2020,772368457,98702156,673666301,16174696,217937101,226163914,67818326
4217105,2020,89608532,5748065,83860467,29954575,8219341,26861667,18824884
4217154,2020,47544895,1331373,46213522,22246233,1416624,8386826,14163839
4217204,2020,1810750241,182657143,1628093098,81396694,441119847,907919959,197656598
4217253,2020,93152048,5675971,87476077,15915301,6583632,3446394,30513204
4217303,2020,411701668,45870497,365831171,92896272,124961458,100522086,47451355
4217402,2020,60847001,77531396,530938614,27995209,174040477,22638802,102514909
4217501,2020,1014880321,117559979,897320342,140780478,337664673,33025283,88622361
4217550,2020,97516578,6131757,91384822,30674323,12488166,29040451,19181881
4217600,2020,615206939,48410873,566796066,23459085,281509997,192184765,69642219
4217709,2020,783607159,57313062,726294097,134661467,105822808,341489207,144320614
4217758,2020,75278831,3351331,71927501,3463069,5412403,16521942,15362465
4217808,2020,718775934,75624103,643151831,106635169,162065243,286361289,88090129
4217907,2020,47859454,5007951,42851503,114102601,14342681,120045209,5094041
4217956,2020,50564871,2373526,48191346,18353229,5518677,10713036,13606403
4218004,2020,1893894675,332039039,1561855636,32780884,419291975,899304611,210478167
4218103,2020,142579622,9417341,133162282,49834511,9907661,44187507,29232603
4218202,2020,2092792507,27490601,1817886496,12159468,741833046,827616093,23627789
4218251,2020,217022814,13115168,203907645,46523355,74859877,408401,41684314
4218301,2020,1305542867,176387994,1129154874,48040697,737281877,234357232,109475068
4218350,2020,245278762,97766,235502162,6394196,146015775,54762429,28329762
4218400,2020,166852635,11779111,155073524,40336705,22739523,57308152,34689144
4218509,2020,77311039,102638533,670471856,62275074,301334604,260405456,46456723
4218608,2020,31266103,39966542,272694487,35403562,112119088,8588351,39288328
4218707,2020,4043574666,387910915,365566375,77450949,657120667,2426674777,494417358
4218756,2020,172054869,6659422,165395447,88819987,9382774,40747334,26445351
4218806,2020,644539826,59789444,584750382,112904673,164576937,245399588,61869184
4218855,2020,7658959,2435325,74154265,33865674,4445203,19306442,16536946
4218905,2020,32877689,14519352,314257538,121407448,16601646,12020196,56046483
4218954,2020,75586965,2254671,73332294,38383342,302658,15421786,16500586
4219002,2020,913785081,100250084,813534996,41684288,365231039,293303528,113316141
4219101,2020,166921145,14892369,152028776,45769375,3238782,51063608,22807973
4219150,2020,64359619,1852276,62507343,26685349,6728217,11729477,173643
4219176,2020,517712864,44230791,473482074,41466592,320190505,81540528,30284448
4219200,2020,322852725,27659601,295193125,84421077,85624092,88762668,36385288
4219309,2020,2967392569,382227218,2585165352,221998038,856706825,1236576673,269883816
4219358,2020,128681615,6096737,122584878,48082959,1159293,36225044,26683945
4219408,2020,143671083,7720289,135950794,36065725,3807872,38137411,23668938
4219507,2020,218561048,231804822,1953805658,137000791,376728693,1199518903,240557271
4219606,2020,175582609,5712404,169870205,91971075,216952,33343069,22860861
4219705,2020,1108167235,124872289,983294946,111631325,347473428,381010023,143180171
4219853,2020,81851388,3531946,78319441,25481225,3274462,2688017,22683585
4220000,2020,270464741,19471106,250993635,11327445,27026762,146172823,66466605
4300034,2020,264485444,17216797,247268647,116916018,14434489,77737078,38181062
4300059,2020,344358121,40000885,304357236,83153037,22242471,171867224,27094505
4300109,2020,541865304,5306859,488796714,12369282,98921097,175955267,9022753
4300208,2020,327677836,27022826,30065501,105870633,27941302,12303056,43812516
4300307,2020,132393434,5885813,126507621,42319874,4773027,48185801,31228918
4300406,2020,223724354,153407526,2083836013,488646492,243340321,938569497,413279704
4300455,2020,127592381,9626329,117966052,5007729,3329054,39392956,25166751
4300471,2020,183863428,14185811,169677616,93667363,7920626,50978946,17110681
4300505,2020,530830907,7176884,523654023,53816865,378370932,466867,44779525
4300554,2020,55505067,2846136,52658931,22320729,2145095,13187314,15005793
4300570,2020,122272524,12335582,109936941,33493161,31167156,23465362,21811262
4300604,2020,3082951692,277912178,2805039515,784776,436083326,1367347572,1000823842
4300638,2020,11694544,3870232,113075208,3534258,3575018,34342402,39815208
4300646,2020,135152395,12460047,122692348,15947902,30610496,35104466,41029483
4300661,2020,88611305,3385207,85226098,54857215,2632641,15078806,12657437
4300703,2020,239673087,2811834,211554748,75369291,1598771,83760044,36437703
4300802,2020,670901342,92031878,578869465,64625001,205625461,233473318,75145685
4300851,2020,153505566,4687869,148817697,76182018,8345176,37216723,27073779
4300877,2020,20429919,26109713,178189476,863242,77767558,60418916,39139761
4300901,2020,985038111,14441633,970596478,87507597,768779294,65003882,49305704
4301008,2020,1327635517,207525805,1120109713,57556867,536984739,414474837,11109327
4301057,2020,25734403,18314497,239029534,3358933,25960633,138775496,70934472
4301073,2020,59404729,2557124,56847605,2175029,2371484,11439335,21286497
4301107,2020,266747871,19251855,247496016,15545668,33586563,120620827,77742958
4301206,2020,306887791,1862104,28826675,82041181,22889953,112707421,70628195
4301305,2020,615382929,297569,585626029,266100687,33514451,180650368,105360523
4301404,2020,280488776,20185455,260303321,63056081,30238984,110547581,56460674
4301503,2020,314568241,22180269,292387973,108284296,16914829,128248792,38940056
4301552,2020,108102586,7054014,101048572,32728847,9377151,35232549,23710025
4301602,2020,314770499,282472199,2865232792,20534159,350692091,1659972617,649226494
4301636,2020,255292497,15572643,239719854,5998463,18965861,127431714,87323816
4301651,2020,254487858,37665845,216822013,26066402,113590823,43526671,33638116
4301701,2020,263796354,26710335,237086019,70581117,38281877,92051914,36171111
4301750,2020,122993939,5215397,117778542,49109007,8218821,21067711,39383003
4301800,2020,188538731,9552952,178985779,84728902,14358041,4595098,33947856
4301859,2020,50600636,1500561,49100076,14918873,2613829,11649716,19917658
4301875,2020,195311472,9728421,185583051,9989266,10503443,42560836,32626112
4301909,2020,357540924,23956304,33358462,113712721,368686,11077281,72230489
4301925,2020,62933615,181073,61122885,37967083,1269861,8221702,13664239
4301958,2020,130264819,14984489,115280331,24609272,30164413,40414567,20092078
4302006,2020,191444623,8041614,183403009,66139307,769439,48868504,60700808
4302055,2020,36604493,1016242,3558825,11529966,2128202,7128508,14801574
4302105,2020,64509006,919831132,5531069467,94274828,1991625861,2747040521,698128257
4302154,2020,159102801,978157,149321231,88621309,4614621,37360226,18725074
4302204,2020,267867815,24052185,24381563,57622635,31519869,114389382,40283746
4302220,2020,216746127,12857622,203888505,123985627,5791093,51137504,22974282
4302238,2020,125277284,7103047,118174237,6141683,3239339,30432931,23085137
4302253,2020,95769125,13908722,81860403,19294314,20587142,22174629,19804317
4302303,2020,390434446,19852052,370582394,152674067,36635918,117333884,63938526
4302352,2020,774888392,147746244,627142148,21578074,24610072,284068658,75394696
4302378,2020,6900151,3239896,65761614,27952238,3057862,17597075,17154439
4302402,2020,329431887,32228494,297203393,23560321,90310671,116957781,66374619
4302451,2020,119656833,4597307,115059525,46009148,6257145,24100522,3869271
4302501,2020,255603146,16526614,239076532,12101312,7974603,69879972,40208837
4302584,2020,130680809,13698299,11698251,49932988,3582069,45064092,1840336
4302600,2020,9867623,639768,9227855,35516578,3594047,29480141,23687784
4302659,2020,99289923,6621439,92668484,20425598,8943914,3287625,30422722
4302709,2020,437342847,2670724,410635607,68645434,71877627,160591095,10952145
4302808,2020,853110559,58260719,79484984,122400244,135018315,339489028,197942253
4302907,2020,365259658,16015136,349244522,142481011,17616281,114090502,75056728
4303004,2020,236872493,17810527,2190619661,379302989,260871566,1121555804,428889302
4303103,2020,5638690685,1061063225,457762746,829934,1055467689,2835024062,686305775
4303202,2020,117872887,4026853,113846034,49226511,6007916,29431017,2918059
4303301,2020,157723096,12869318,144853779,39291283,7974063,65025234,32563199
4303400,2020,127493216,3541825,123951391,61193165,618708,28134079,28437068
4303509,2020,2189270059,249344388,1939925671,259080483,352306756,958024251,370514181
4303558,2020,409655305,50346024,359309281,49413423,187730661,100402722,21762476
4303608,2020,172474201,13021062,159453139,29955552,34195137,53867752,41434699
4303673,2020,14079814,20755503,120042637,592196,11277444,25732783,2381281
4303707,2020,188905515,8275701,180629813,80433457,968449,56285702,34226164
4303806,2020,25385235,1674787,237104481,91348913,1169876,97296441,36760366
4303905,2020,3086839079,656994762,2429844317,1819493,1043712792,96091272,423399312
4304002,2020,226601224,24040225,202560998,54548553,18501151,99243181,30268114
4304101,2020,85356256,6140546,7921571,22770985,5729237,26468975,24246513
4304200,2020,837818997,66900133,770918864,152678231,161215011,291153962,16587166
4304309,2020,272921773,18353433,25456834,94054299,33591058,88251533,38671451
4304358,2020,1578189446,42083999,1536105447,49720876,1313722915,99144819,73516837
4304408,2020,1243847285,93492405,115035488,13563393,262705399,618611632,255474456
4304507,2020,1218424301,67877079,1150547222,340700043,48063232,461737441,300046506
4304606,2020,18466102707,2290332301,16175770406,7543302,664346702,7775364906,1749395178
4304614,2020,52343101,1476311,5086679,27653049,1322667,851966,13371414
4304622,2020,164481959,7249239,15723272,99802316,9173637,31544652,16712115
4304630,2020,1702044882,131353978,1570690904,2659722,261967892,962256977,343806313
4304655,2020,257702007,17609742,240092265,138544075,7316865,65937385,2829394
4304663,2020,610700307,59955424,550744882,65830101,150327565,189515577,14507164
4304671,2020,262048615,279221,234126515,70048512,31950221,100916418,31211364
4304689,2020,237708709,22694138,215014572,19755629,5847501,73177576,63606357
4304697,2020,87529595,2466093,85063502,44162151,6097334,13064045,21739971
4304705,2020,3100917403,516160468,2584756935,126451684,27783552,185578596,324683771
4304713,2020,142555994,5262968,137293026,44013568,19283084,26332564,4766381
4304804,2020,3078517379,705428634,2373088746,51602152,1417422462,740016356,164047775
4304853,2020,47047694,1330011,45717683,22110917,4672733,7233255,11700778
4304903,2020,521007074,66201594,45480548,82472528,102897292,217064678,52370983
4304952,2020,136883541,13884205,122999336,45283484,631444,50646582,20754831
4305009,2020,336054754,24246018,311808737,112075458,13055044,135476897,51201338
4305108,2020,2596516131,3749389385,22215771925,235531621,7028390118,12322690373,2629159813
4305116,2020,76868275,2553223,74315052,35683847,2438202,15689435,20503569
4305124,2020,106870718,3426102,103444616,41590293,4376285,22983891,34494147
4305132,2020,7066574,2057023,68608717,20320367,2412424,16022538,29853387
4305157,2020,55459421,1725882,53733538,25882662,1348873,9980247,16521756
4305173,2020,168017214,10284665,15773255,3534188,7859406,49993074,64538191
4305207,2020,682153835,121887876,560265959,5410403,5613191,375787738,74242281
4305306,2020,480990539,35525606,445464932,196916247,31780426,160808002,55960257
4305355,2020,12848213,133105891,1151715409,26683845,503550613,403407715,218073237
4305371,2020,89492743,3822254,85670489,43970062,2368512,1811823,21213686
4305405,2020,228492765,7179816,22131295,134575186,9413213,50360029,26964521
4305439,2020,303980113,34905258,269074855,20513445,499559,15668323,41922279
4305447,2020,97330433,3283583,9404685,40882955,3272259,15780838,34110799
4305454,2020,337337643,19689393,317648249,13768065,24436733,163662786,115780666
4305504,2020,154370873,11482614,142888258,58713139,12247851,44649619,27277649
4305587,2020,76691629,3436153,73255476,32544264,7072072,14911478,18727662
4305603,2020,169918948,12602896,157316051,74534562,7011887,51541744,24227858
4305702,2020,37000327,36112768,333890502,120721209,38821008,130165048,44183237
4305801,2020,345026701,31088444,313938256,60959417,33378016,162199762,57401061
4305835,2020,43495812,1246624,42249188,22484691,1249534,6257466,12257498
4305850,2020,135203281,7703081,1275002,74515964,4904734,29431718,18647783
4305871,2020,118272775,9895912,108376863,36468584,11453192,38840637,2161445
4305900,2020,306595176,20893783,285701393,120147651,13103659,108018885,44431198
4305934,2020,39997195,1543232,38453963,17566575,2323667,6666671,11897049
4305959,2020,165954254,11821516,154132738,31175762,61680852,36189195,2508693
4305975,2020,192047284,884501,183202274,106669041,12498972,38738261,25296
4306007,2020,405725524,27223066,378502458,120103948,40833622,141492234,76072654
4306056,2020,190470625,11990492,178480133,61794693,10964527,57593411,48127502
4306072,2020,71754286,1876626,6987766,38544833,1736596,10787361,1880887
4306106,2020,3419676041,489813098,2929862944,296717509,339145126,1956580079,337420229
4306130,2020,92824674,5205642,87619032,46354481,3147813,22538941,15577797
4306205,2020,405909724,53449484,35246024,52960033,90233668,147883823,61382716
4306304,2020,155422217,9904487,14551773,55776364,7419276,54301621,28020468
4306320,2020,108915899,378069,105135209,57693715,4977587,22048688,20415218
4306353,2020,40399866,1406802,38993064,12390878,981266,8315934,17304985
4306379,2020,131631382,4979747,126651635,7337185,7382855,24034813,21862116
4306403,2020,1948546041,282129023,1666417018,13485075,740690957,73399527,178245715
4306429,2020,122726367,6668334,116058033,71326724,6171509,19702755,18857045
4306452,2020,117937468,7730833,110206635,39081629,9359444,39136653,22628908
4306502,2020,270278338,12539209,257739129,92878081,8593768,73200175,83067105
4306551,2020,5346166,4595506,48866153,4732801,3324293,21868396,18940663
4306601,2020,1400215196,96224968,1303990228,427540257,106659411,541605129,228185431
4306700,2020,83240092,6285937,76954156,1830489,17953508,21441365,19254392
4306734,2020,204470392,9775289,194695103,100470797,7431103,58291611,28501592
